review,review_type,year,month,market,action,security,eff_date_est,code,ticker
Feb24,QIR,2024,2,China,DEL,CHINA STH AIRLINES H,2024-02-29,,
Feb24,QIR,2024,2,China,DEL,CHINA TRAD CHINESE MED,2024-02-29,,0570.HK
Feb24,QIR,2024,2,China,DEL,CHINASOFT INTERNATIONAL,2024-02-29,,0354.HK
Feb24,QIR,2024,2,China,DEL,DAQO NEW ENERGY CORP ADR,2024-02-29,,
Feb24,QIR,2024,2,China,DEL,DHC SOFTWARE CO A (HK-C),2024-02-29,,002065.SZ
Feb24,QIR,2024,2,China,DEL,DO FLUORIDE NEW A (HK-C),2024-02-29,,002407.SZ
Feb24,QIR,2024,2,China,DEL,FARASIS ENERGY A (HK-C),2024-02-29,,688567.SS
Feb24,QIR,2024,2,China,DEL,G BITS NETWORK A (HK-C),2024-02-29,,603444.SS
Feb24,QIR,2024,2,China,DEL,GDS HOLDINGS A (HK),2024-02-29,,9698
Feb24,QIR,2024,2,China,DEL,GEMDALE CORP A (HK-C),2024-02-29,,600383.SS
Feb24,QIR,2024,2,China,DEL,GREENTOWN CHINA HLDGS,2024-02-29,,
Feb24,QIR,2024,2,China,DEL,HANGZHOU LION A (HK-C),2024-02-29,,605358.SS
Feb24,QIR,2024,2,China,DEL,HEBEI HENSHUI A (HK-C),2024-02-29,,600559.SS
Feb24,QIR,2024,2,China,DEL,HOYUAN GREEN A (HK-C),2024-02-29,,
Feb24,QIR,2024,2,China,DEL,HUAXI SECURITIES A(HK-C),2024-02-29,,002926.SZ
Feb24,QIR,2024,2,China,DEL,HUBEI FEILIHUA A (HK-C),2024-02-29,,300395.SZ
Feb24,QIR,2024,2,China,DEL,HUBEI XINGFA A (HK-C),2024-02-29,,600141.SS
Feb24,QIR,2024,2,China,DEL,JOYY INC ADR,2024-02-29,,JOYY
Feb24,QIR,2024,2,China,DEL,JUEWEI FOOD A (HK-C),2024-02-29,,603517.SS
Feb24,QIR,2024,2,China,DEL,KNGBRD LAMNTS HLDG (CN),2024-02-29,,
Feb24,QIR,2024,2,China,DEL,LUFAX HOLDING ADR,2024-02-29,,LU
Feb24,QIR,2024,2,China,DEL,LUXI CHEMICAL A (HK-C),2024-02-29,,000830.SZ
Feb24,QIR,2024,2,China,DEL,MICROPORT SCI (CN),2024-02-29,,
Feb24,QIR,2024,2,China,DEL,MINTH GROUP (CN),2024-02-29,,
Feb24,QIR,2024,2,China,DEL,NAVINFO CO A (HK-C),2024-02-29,,
Feb24,QIR,2024,2,China,DEL,NINE DRAGONS PAPER,2024-02-29,,2689.HK
Feb24,QIR,2024,2,China,DEL,NINGBO RONBAY A (HK-C),2024-02-29,,688005.SS
Feb24,QIR,2024,2,China,DEL,NORTH IND GRP A (HK-C),2024-02-29,,
Feb24,QIR,2024,2,China,DEL,OVCTEK CHINA A (HK-C),2024-02-29,,
Feb24,QIR,2024,2,China,DEL,PING AN HEALTHCARE & TEC,2024-02-29,,
Feb24,QIR,2024,2,China,DEL,PYLON TECH A (HK-C),2024-02-29,,688063.SS
Feb24,QIR,2024,2,China,DEL,RAYTRON TECH A (HK-C),2024-02-29,,688002.SS
Feb24,QIR,2024,2,China,DEL,SHANDONG BUCHAN A (HK-C),2024-02-29,,603858.SS
Feb24,QIR,2024,2,China,DEL,SHANGHAI FUD MIC A(HK-C),2024-02-29,,
Feb24,QIR,2024,2,China,DEL,SHANXI SEC CO A (HK-C),2024-02-29,,002500.SZ
Feb24,QIR,2024,2,China,DEL,SHENGHE RES A (HK-C),2024-02-29,,600392.SS
Feb24,QIR,2024,2,China,DEL,SHENZHEN DYNANO A (HK-C),2024-02-29,,300769.SZ
Feb24,QIR,2024,2,China,DEL,SHENZHEN SENIOR A(HK-C),2024-02-29,,300568.SZ
Feb24,QIR,2024,2,China,DEL,SHENZHEN SUNLORD A(HK-C),2024-02-29,,002138.SZ
Feb24,QIR,2024,2,China,DEL,SHUANGLIANG ECO A (HK-C),2024-02-29,,600481.SS
Feb24,QIR,2024,2,China,DEL,SINOPEC SHANGHAI A(HK-C),2024-02-29,,
Feb24,QIR,2024,2,China,DEL,TANGSHAN JIDONG A (HK-C),2024-02-29,,
Feb24,QIR,2024,2,China,DEL,TITAN WIND ENER A (HK-C),2024-02-29,,002531.SZ
Feb24,QIR,2024,2,China,DEL,UNI-PRESIDENT CHINA HLDG,2024-02-29,,
Feb24,QIR,2024,2,China,DEL,WEIBO CORP ADR,2024-02-29,,WB
Feb24,QIR,2024,2,China,DEL,WUXI AUTOWELL A (HK-C),2024-02-29,,688516.SS
Feb24,QIR,2024,2,China,DEL,XTEP INTL HOLDINGS,2024-02-29,,
Feb24,QIR,2024,2,China,DEL,YUAN LONGPING A (HK-C),2024-02-29,,
Feb24,QIR,2024,2,China,DEL,ZHEFU HOLDING A (HK-C),2024-02-29,,002266.SZ
Feb24,QIR,2024,2,China,DEL,ZHEJIANG JIUZHOU A(HK-C),2024-02-29,,603456.SS
Feb24,QIR,2024,2,China,DEL,ZHUZHOU KIBING A (HK-C),2024-02-29,,601636.SS
Feb24,QIR,2024,2,HongKong,DEL,BUDWEISER BREWING CO,2024-02-29,,1876.HK
Feb24,QIR,2024,2,HongKong,DEL,NEW WORLD DEVELOPMENT,2024-02-29,,0017.HK
Feb24,QIR,2024,2,HongKong,DEL,XINYI GLASS HOLDING CO,2024-02-29,,
Feb24,QIR,2024,2,India,ADD,BHARAT HEAVY ELECTRICALS,2024-02-29,,BHEL
Feb24,QIR,2024,2,India,ADD,GMR AIRPORTS INFRA,2024-02-29,,
Feb24,QIR,2024,2,India,ADD,NMDC,2024-02-29,,NMDC.BO
Feb24,QIR,2024,2,India,ADD,PUNJAB NATL BANK,2024-02-29,,PNB
Feb24,QIR,2024,2,India,ADD,UNION BANK OF INDIA,2024-02-29,,UNIONBANK
Feb24,QIR,2024,2,Japan,ADD,SCREEN HOLDINGS CO,2024-02-29,,7735.T
Feb24,QIR,2024,2,Japan,DEL,BAYCURRENT CONSULTING,2024-02-29,,
Feb24,QIR,2024,2,Japan,DEL,DAIWA HOUSE REIT INV CO,2024-02-29,,8984.T
Feb24,QIR,2024,2,Japan,DEL,KOEI TECMO HOLDINGS CO,2024-02-29,,3635.T
Feb24,QIR,2024,2,Japan,DEL,KOSE CORPORATION,2024-02-29,,
Feb24,QIR,2024,2,Japan,DEL,OJI HOLDINGS CORP,2024-02-29,,3861.T
Feb24,QIR,2024,2,Japan,DEL,OPEN HOUSE GROUP CO,2024-02-29,,3288.T
Feb24,QIR,2024,2,Japan,DEL,SUMITOMO CHEMICAL CO,2024-02-29,,4005.T
Feb24,QIR,2024,2,Japan,DEL,TOSOH CORP,2024-02-29,,4042.T
Feb24,QIR,2024,2,Korea,ADD,ECOPRO MATERIALS,2024-02-29,,
Feb24,QIR,2024,2,Korea,ADD,HANJIN KAL CORP,2024-02-29,,180640.KS
Feb24,QIR,2024,2,Korea,DEL,F&F (NEW),2024-02-29,,
Feb24,QIR,2024,2,Korea,DEL,HOTEL SHILLA CO,2024-02-29,,008770.KS
Feb24,QIR,2024,2,Korea,DEL,HYUNDAI MIPO DOCKYARD,2024-02-29,,
Feb24,QIR,2024,2,Korea,DEL,JYP ENTERTAINMENT,2024-02-29,,035900.KQ
Feb24,QIR,2024,2,Korea,DEL,PEARLABYSS,2024-02-29,,263750.KQ
Feb24,QIR,2024,2,Malaysia,ADD,YTL CORP,2024-02-29,,4677.KL
Feb24,QIR,2024,2,Malaysia,ADD,YTL POWER INTL,2024-02-29,,
Feb24,QIR,2024,2,Malaysia,DEL,DIALOG GROUP,2024-02-29,,7277.KL
Feb24,QIR,2024,2,Singapore,DEL,UOL GROUP,2024-02-29,,U14.SI
Feb24,QIR,2024,2,Taiwan,DEL,MOMO.COM,2024-02-29,8454,8454
Feb24,QIR,2024,2,Thailand,DEL,BANPU,2024-02-29,,BPP.BK
Feb24,QIR,2024,2,Thailand,DEL,BERLI JUCKER,2024-02-29,,BJC.BK
Feb24,QIR,2024,2,Thailand,DEL,OSOTSPA,2024-02-29,,OSP-R.BK
May24,SAIR,2024,5,Australia,ADD,PRO MEDICUS,2024-05-31,,PME
May24,SAIR,2024,5,Australia,DEL,IDP EDUCATION,2024-05-31,,IEL.AX
May24,SAIR,2024,5,China,ADD,CITIC PACIFIC A (HK-C),2024-05-31,,000708.SZ
May24,SAIR,2024,5,China,ADD,CNOOC ENERGY TECH A HK-C,2024-05-31,,
May24,SAIR,2024,5,China,ADD,HISENSE HOME A (HK-C),2024-05-31,,000921.SZ
May24,SAIR,2024,5,China,ADD,HISENSE HOME APPL GRP H,2024-05-31,,
May24,SAIR,2024,5,China,ADD,JCHX MINING MGMT A(HK-C),2024-05-31,,
May24,SAIR,2024,5,China,ADD,MMG,2024-05-31,,1208
May24,SAIR,2024,5,China,ADD,NANJING IRON A(HK-C),2024-05-31,,600282.SS
May24,SAIR,2024,5,China,ADD,PINGDINGSHAN TI A (HK-C),2024-05-31,,601666.SS
May24,SAIR,2024,5,China,ADD,TIAN DI SCIENCE A (HK-C),2024-05-31,,600582.SS
May24,SAIR,2024,5,China,ADD,ZHEJIANG WANFENG A(HK-C),2024-05-31,,002085.SZ
May24,SAIR,2024,5,China,DEL,AIR CHINA H,2024-05-31,,0753.HK
May24,SAIR,2024,5,China,DEL,ASIA POTASH INTL A(HK-C),2024-05-31,,
May24,SAIR,2024,5,China,DEL,ASR MICROELEC A (HK-C),2024-05-31,,688220.SS
May24,SAIR,2024,5,China,DEL,BEIJING DABEINO A (HK-C),2024-05-31,,002385.SZ
May24,SAIR,2024,5,China,DEL,CANMAX TECH A (HK-C),2024-05-31,,300390.SZ
May24,SAIR,2024,5,China,DEL,CECEP SOLAR ENER A(HK-C),2024-05-31,,000591.SZ
May24,SAIR,2024,5,China,DEL,CHENGXIN LITHIUM A(HK-C),2024-05-31,,002240.SZ
May24,SAIR,2024,5,China,DEL,CHINA CINDA ASSET MGMT H,2024-05-31,,
May24,SAIR,2024,5,China,DEL,CHINA MEDICAL SYSTEM,2024-05-31,,0867.HK
May24,SAIR,2024,5,China,DEL,CHINA OVERSEAS PPTY HLDG,2024-05-31,,
May24,SAIR,2024,5,China,DEL,CHONGQING TAIJI A (HK-C),2024-05-31,,600129.SS
May24,SAIR,2024,5,China,DEL,COSCO SHIPPING PORTS,2024-05-31,,1199.HK
May24,SAIR,2024,5,China,DEL,COUNTRY GARDEN HLDGS,2024-05-31,,
May24,SAIR,2024,5,China,DEL,COUNTRY GARDEN SVCS,2024-05-31,,
May24,SAIR,2024,5,China,DEL,DONGFENG MOTOR GROUP H,2024-05-31,,
May24,SAIR,2024,5,China,DEL,EAST BUY HOLDING,2024-05-31,,1797.HK
May24,SAIR,2024,5,China,DEL,FANGDA CARBON A (HK-C),2024-05-31,,600516.SS
May24,SAIR,2024,5,China,DEL,FUJIAN SUNNER A (HK-C),2024-05-31,,002299.SZ
May24,SAIR,2024,5,China,DEL,FUTURE LAND HLD A (HK-C),2024-05-31,,
May24,SAIR,2024,5,China,DEL,GIANT NETWORK A (HK-C),2024-05-31,,002558.SZ
May24,SAIR,2024,5,China,DEL,GREENLAND HLDGS A (HK-C),2024-05-31,,
May24,SAIR,2024,5,China,DEL,HANGZHOU BINJIA A (HK-C),2024-05-31,,002244.SZ
May24,SAIR,2024,5,China,DEL,HANGZHOU CHANG A (HK-C),2024-05-31,,300604.SZ
May24,SAIR,2024,5,China,DEL,HOYMILES POWER A (HK-C),2024-05-31,,688032.SS
May24,SAIR,2024,5,China,DEL,IRAY TECHNOLOGY A (HK-C),2024-05-31,,
May24,SAIR,2024,5,China,DEL,JIANGSU GOODWE A(HK-C),2024-05-31,,
May24,SAIR,2024,5,China,DEL,JIANGXI SPECIAL A (HK-C),2024-05-31,,002176.SZ
May24,SAIR,2024,5,China,DEL,JIUGUI LIQUOR A (HK-C),2024-05-31,,000799.SZ
May24,SAIR,2024,5,China,DEL,KEDA INDL GRP A (HK-C),2024-05-31,,
May24,SAIR,2024,5,China,DEL,KINGBOARD HOLDINGS (CN),2024-05-31,,
May24,SAIR,2024,5,China,DEL,MEINIAN ONEHEALT A(HK-C),2024-05-31,,002044.SZ
May24,SAIR,2024,5,China,DEL,MING YANG SMART A (HK-C),2024-05-31,,601615.SS
May24,SAIR,2024,5,China,DEL,NANJING KING A (HK-C),2024-05-31,,603707.SS
May24,SAIR,2024,5,China,DEL,OFFCN EDUCATION A (HK-C),2024-05-31,,002607.SZ
May24,SAIR,2024,5,China,DEL,PERFECT WORLD A (HK-C),2024-05-31,,002624.SZ
May24,SAIR,2024,5,China,DEL,QI AN XIN TECH A (HK-C),2024-05-31,,688561.SS
May24,SAIR,2024,5,China,DEL,RISEN ENERGY A (HK-C),2024-05-31,,300118.SZ
May24,SAIR,2024,5,China,DEL,SANY HEAVY EQUIPMENT INT,2024-05-31,,0631.HK
May24,SAIR,2024,5,China,DEL,SHANGHAI BAIRUN A (HK-C),2024-05-31,,002568.SZ
May24,SAIR,2024,5,China,DEL,SHANGHAI FOSUN PHARMA H,2024-05-31,,2196.HK
May24,SAIR,2024,5,China,DEL,SHANGHAI JUNSHI A (HK-C),2024-05-31,,
May24,SAIR,2024,5,China,DEL,SHENZHEN KAIFA A (HK-C),2024-05-31,,000021.SZ
May24,SAIR,2024,5,China,DEL,SHENZHEN OVERSEA A(HK-C),2024-05-31,,000069.SZ
May24,SAIR,2024,5,China,DEL,SHENZHEN SC NEW A (HK-C),2024-05-31,,
May24,SAIR,2024,5,China,DEL,SHENZHEN SED A (HK-C),2024-05-31,,000032.SZ
May24,SAIR,2024,5,China,DEL,SKSHU PAINT A (HK-C),2024-05-31,,603737.SS
May24,SAIR,2024,5,China,DEL,TIANJIN 712 COMM A(HK-C),2024-05-31,,603712.SS
May24,SAIR,2024,5,China,DEL,TIANMA MICROELE A (HK-C),2024-05-31,,000050.SZ
May24,SAIR,2024,5,China,DEL,TOPCHOICE MED A (HK-C),2024-05-31,,600763.SS
May24,SAIR,2024,5,China,DEL,TSINGHUA TONGFA A (HK-C),2024-05-31,,600100.SS
May24,SAIR,2024,5,China,DEL,VERISILICON MIC A (HK-C),2024-05-31,,688521.SS
May24,SAIR,2024,5,China,DEL,YANGZHOU YANGJIE A(HK-C),2024-05-31,,300373.SZ
May24,SAIR,2024,5,China,DEL,YONGHUI SUPERST A (HK-C),2024-05-31,,601933.SS
May24,SAIR,2024,5,China,DEL,YUEXIU PROPERTY CO,2024-05-31,,0123.HK
May24,SAIR,2024,5,China,DEL,ZAI LAB,2024-05-31,,
May24,SAIR,2024,5,China,DEL,ZHONGAN ONLINE P&C H,2024-05-31,,6060.HK
May24,SAIR,2024,5,HongKong,DEL,ESR GROUP,2024-05-31,,
May24,SAIR,2024,5,HongKong,DEL,HANG LUNG PROPERTIES,2024-05-31,,0101.HK
May24,SAIR,2024,5,India,ADD,BOSCH,2024-05-31,,BOSCHLTD.NS
May24,SAIR,2024,5,India,ADD,CANARA BANK,2024-05-31,,CANBK.NS
May24,SAIR,2024,5,India,ADD,INDUS TOWERS,2024-05-31,,INDUSTOWER.NS
May24,SAIR,2024,5,India,ADD,JINDAL STAINLESS,2024-05-31,,JSL
May24,SAIR,2024,5,India,ADD,JSW ENERGY,2024-05-31,,JSWENERGY.BO
May24,SAIR,2024,5,India,ADD,MANKIND PHARMA,2024-05-31,,MANKIND
May24,SAIR,2024,5,India,ADD,NHPC,2024-05-31,,NHPC.BO
May24,SAIR,2024,5,India,ADD,PB FINTECH,2024-05-31,,POLICYBZR.BO
May24,SAIR,2024,5,India,ADD,PHOENIX MILLS,2024-05-31,,PHOENIXLTD
May24,SAIR,2024,5,India,ADD,SOLAR INDUSTRIES INDIA,2024-05-31,,SOLARINDS
May24,SAIR,2024,5,India,ADD,SUNDARAM FINANCE,2024-05-31,,SUNDARMFIN
May24,SAIR,2024,5,India,ADD,THERMAX,2024-05-31,,THERMAX.BO
May24,SAIR,2024,5,India,ADD,TORRENT POWER,2024-05-31,,TORNTPOWER.NS
May24,SAIR,2024,5,India,DEL,BERGER PAINTS INDIA,2024-05-31,,BERGEPAINT.BO
May24,SAIR,2024,5,India,DEL,INDRAPRASTHA GAS,2024-05-31,,IGL.NS
May24,SAIR,2024,5,India,DEL,ONE 97 COMMUNICATIONS,2024-05-31,,PAYTM.NS
May24,SAIR,2024,5,Indonesia,ADD,CHANDRA ASRI PACIFIC,2024-05-31,,TPIA.JK
May24,SAIR,2024,5,Indonesia,DEL,SARANA MENARA NUSANTARA,2024-05-31,,TOWR
May24,SAIR,2024,5,Indonesia,DEL,SEMEN INDONESIA,2024-05-31,,SMGR.JK
May24,SAIR,2024,5,Japan,ADD,ASICS CORP,2024-05-31,,7936.T
May24,SAIR,2024,5,Japan,DEL,ASAHI INTECC CO,2024-05-31,,7747.T
May24,SAIR,2024,5,Japan,DEL,AZBIL CORP,2024-05-31,,6845.T
May24,SAIR,2024,5,Japan,DEL,GLP J REIT,2024-05-31,,3281.T
May24,SAIR,2024,5,Japan,DEL,HIROSE ELECTRIC CO,2024-05-31,,6806.T
May24,SAIR,2024,5,Japan,DEL,IIDA GROUP HOLDINGS CO,2024-05-31,,3291.T
May24,SAIR,2024,5,Japan,DEL,JAPAN METROPOLITAN FUND,2024-05-31,,8953.T
May24,SAIR,2024,5,Japan,DEL,KDX REALTY INV CORP,2024-05-31,,8972.T
May24,SAIR,2024,5,Japan,DEL,MISUMI GROUP,2024-05-31,,9962.T
May24,SAIR,2024,5,Japan,DEL,ODAKYU ELECTRIC RAILWAY,2024-05-31,,9007.T
May24,SAIR,2024,5,Japan,DEL,SHARP CORP,2024-05-31,,6753.T
May24,SAIR,2024,5,Japan,DEL,SHIMIZU CORP,2024-05-31,,1803.T
May24,SAIR,2024,5,Japan,DEL,SQUARE ENIX HOLDINGS CO,2024-05-31,,9684.T
May24,SAIR,2024,5,Japan,DEL,TOBU RAILWAY CO,2024-05-31,,9001.T
May24,SAIR,2024,5,Japan,DEL,USS CO,2024-05-31,,4732.T
May24,SAIR,2024,5,Japan,DEL,YAMAHA CORP,2024-05-31,,7951.T
May24,SAIR,2024,5,Korea,ADD,ALTEOGEN,2024-05-31,,196170.KQ
May24,SAIR,2024,5,Korea,ADD,ENCHEM,2024-05-31,,348370.KQ
May24,SAIR,2024,5,Korea,ADD,HD HYUNDAI ELECTRIC,2024-05-31,,267260
May24,SAIR,2024,5,Korea,DEL,HANON SYSTEMS,2024-05-31,,018880.KS
May24,SAIR,2024,5,Korea,DEL,KAKAOPAY CORP,2024-05-31,,
May24,SAIR,2024,5,Korea,DEL,KANGWON LAND,2024-05-31,,035250.KS
May24,SAIR,2024,5,Korea,DEL,SAMSUNG SECURITIES CO,2024-05-31,,016360.KS
May24,SAIR,2024,5,NewZealand,DEL,EBOS GROUP,2024-05-31,,EBO
May24,SAIR,2024,5,Philippines,DEL,ABOITIZ EQUITY VENTURES,2024-05-31,,AEV
May24,SAIR,2024,5,Singapore,DEL,CITY DEVELOPMENTS,2024-05-31,,C09.SI
May24,SAIR,2024,5,Singapore,DEL,JARDINE CYCLE & CARRIAGE,2024-05-31,,
May24,SAIR,2024,5,Singapore,DEL,MAPLETREE LOGISTICS,2024-05-31,,M44U.SI
May24,SAIR,2024,5,Singapore,DEL,MAPLETREE PAN ASIA COMM,2024-05-31,,N2IU.SI
May24,SAIR,2024,5,Singapore,DEL,SEATRIUM,2024-05-31,,5E2.SI
May24,SAIR,2024,5,Taiwan,ADD,ASIA VITAL COMPONENTS,2024-05-31,3017,3017
May24,SAIR,2024,5,Taiwan,ADD,FORTUNE ELECTRIC CO,2024-05-31,1519,1519
May24,SAIR,2024,5,Taiwan,DEL,NAN YA PRINTED CIRCUIT,2024-05-31,8046,8046
May24,SAIR,2024,5,Taiwan,DEL,PARADE TECHNOLOGIES,2024-05-31,4966,4966
May24,SAIR,2024,5,Taiwan,DEL,POWERCHIP SEMICONDUCTOR,2024-05-31,6770,6770
May24,SAIR,2024,5,Thailand,DEL,BTS GROUP HOLDINGS,2024-05-31,,BTS-R.BK
May24,SAIR,2024,5,Thailand,DEL,LAND & HOUSES,2024-05-31,,
May24,SAIR,2024,5,Thailand,DEL,MUANGTHAI CAPITAL PUBLIC,2024-05-31,,MTC.BK
Aug24,QIR,2024,8,Australia,DEL,AURIZON HOLDINGS,2024-08-30,,AZJ.AX
Aug24,QIR,2024,8,China,ADD,HUANENG LANCANG A (HK-C),2024-08-30,,600025.SS
Aug24,QIR,2024,8,China,ADD,VICTORY GIANT A (HK-C),2024-08-30,,300476.SZ
Aug24,QIR,2024,8,China,DEL,AIMA TECHNOLOGY A (HK-C),2024-08-30,,603529.SS
Aug24,QIR,2024,8,China,DEL,AVIC IND FIN A (HK-C),2024-08-30,,
Aug24,QIR,2024,8,China,DEL,BEIQI FOTON MOTR A(HK-C),2024-08-30,,
Aug24,QIR,2024,8,China,DEL,CHINA BAOAN GRP A (HK-C),2024-08-30,,
Aug24,QIR,2024,8,China,DEL,CHINA FILM CO A (HK-C),2024-08-30,,
Aug24,QIR,2024,8,China,DEL,CHINA TOURISM GROUP H,2024-08-30,,1880.HK
Aug24,QIR,2024,8,China,DEL,CHINA ZHENHUA A (HK-C),2024-08-30,,000733.SZ
Aug24,QIR,2024,8,China,DEL,CSSC SCI & TECH A (HK-C),2024-08-30,,600072.SS
Aug24,QIR,2024,8,China,DEL,DASHENLIN PHARMA A(HK-C),2024-08-30,,603233.SS
Aug24,QIR,2024,8,China,DEL,FIRST CAPITAL A (HK-C),2024-08-30,,002797.SZ
Aug24,QIR,2024,8,China,DEL,FLAT GLASS GROUP H,2024-08-30,,6865.HK
Aug24,QIR,2024,8,China,DEL,GANFENG LITHIUM GROUP H,2024-08-30,,1772.HK
Aug24,QIR,2024,8,China,DEL,GF SECURITIES CO H,2024-08-30,,1776
Aug24,QIR,2024,8,China,DEL,GUANGDONG HEC A (HK-C),2024-08-30,,600673.SS
Aug24,QIR,2024,8,China,DEL,GUANGZHOU KING A (HK-C),2024-08-30,,002177.SZ
Aug24,QIR,2024,8,China,DEL,GUANGZHOU SHIYU A (HK-C),2024-08-30,,002841.SZ
Aug24,QIR,2024,8,China,DEL,GUANGZHOU YUEXI A (HK-C),2024-08-30,,000987.SZ
Aug24,QIR,2024,8,China,DEL,HANGZHOU OXYGEN A (HK-C),2024-08-30,,002430.SZ
Aug24,QIR,2024,8,China,DEL,HANGZHOU ROBAM A (HK-C),2024-08-30,,002508.SZ
Aug24,QIR,2024,8,China,DEL,HAOHUA CHEMICAL A (HK-C),2024-08-30,,600378.SS
Aug24,QIR,2024,8,China,DEL,HBIS CO A (HK-C),2024-08-30,,000709.SZ
Aug24,QIR,2024,8,China,DEL,HENGDIAN GROUP A (HK-C),2024-08-30,,002056.SZ
Aug24,QIR,2024,8,China,DEL,HYGEIA HEALTHCARE HLDGS,2024-08-30,,
Aug24,QIR,2024,8,China,DEL,JASON FURNITURE A (HK-C),2024-08-30,,603816.SS
Aug24,QIR,2024,8,China,DEL,JIANGSU PACIFIC A (HK-C),2024-08-30,,300258.SZ
Aug24,QIR,2024,8,China,DEL,JIZHONG ENER RES A(HK-C),2024-08-30,,000937.SZ
Aug24,QIR,2024,8,China,DEL,JOINCARE PHARMA A (HK-C),2024-08-30,,600380.SS
Aug24,QIR,2024,8,China,DEL,JONJEE HI-TECH A (HK-C),2024-08-30,,600872.SS
Aug24,QIR,2024,8,China,DEL,KINGNET NETWORK A (HK-C),2024-08-30,,002517.SZ
Aug24,QIR,2024,8,China,DEL,MGI TECH A (HK-C),2024-08-30,,688114.SS
Aug24,QIR,2024,8,China,DEL,NINGBO SHANSHAN A (HK-C),2024-08-30,,600884.SS
Aug24,QIR,2024,8,China,DEL,ORIENTAL PEARL A (HK-C),2024-08-30,,600637.SS
Aug24,QIR,2024,8,China,DEL,PEOPLE.CN CO A (HK-C),2024-08-30,,603000.SS
Aug24,QIR,2024,8,China,DEL,SANGFOR TECH A(HK-C),2024-08-30,,300454.SZ
Aug24,QIR,2024,8,China,DEL,SH YUYUAN TOURI A (HK-C),2024-08-30,,600655.SS
Aug24,QIR,2024,8,China,DEL,SHANGHAI AIKO A (HK-C),2024-08-30,,600732.SS
Aug24,QIR,2024,8,China,DEL,SHANGHAI CONST A (HK-C),2024-08-30,,600170.SS
Aug24,QIR,2024,8,China,DEL,SHANGHAI JIN HTL A(HK-C),2024-08-30,,
Aug24,QIR,2024,8,China,DEL,SHANGHAI MOONS A (HK-C),2024-08-30,,603728.SS
Aug24,QIR,2024,8,China,DEL,SHANXI MEIJIN A (HK-C),2024-08-30,,000723.SZ
Aug24,QIR,2024,8,China,DEL,SHANXI TAIGANG A (HK-C),2024-08-30,,000825.SZ
Aug24,QIR,2024,8,China,DEL,SHEDE SPIRITS A (HK-C),2024-08-30,,600702.SS
Aug24,QIR,2024,8,China,DEL,SHENZHEN KANGTAI A(HK-C),2024-08-30,,300601.SZ
Aug24,QIR,2024,8,China,DEL,SHENZHEN KEDALI A (HK-C),2024-08-30,,002850.SZ
Aug24,QIR,2024,8,China,DEL,SICHUAN CHANGHON A(HK-C),2024-08-30,,600839.SS
Aug24,QIR,2024,8,China,DEL,SICHUAN HEBANG A (HK-C),2024-08-30,,603077.SS
Aug24,QIR,2024,8,China,DEL,SICHUAN SWELLF A (HK-C),2024-08-30,,600779.SS
Aug24,QIR,2024,8,China,DEL,SINOMA SCIENCE A (HK-C),2024-08-30,,002080.SZ
Aug24,QIR,2024,8,China,DEL,SINOMINE RESOURCE A HK-C,2024-08-30,,002738
Aug24,QIR,2024,8,China,DEL,SONGCHENG PERF A (HK-C),2024-08-30,,300144.SZ
Aug24,QIR,2024,8,China,DEL,STARPOWER SEMICO A(HK-C),2024-08-30,,603290.SS
Aug24,QIR,2024,8,China,DEL,SUNRESIN NEW A (HK-C),2024-08-30,,300487.SZ
Aug24,QIR,2024,8,China,DEL,THUNDER SOFTW A (HK-C),2024-08-30,,300496.SZ
Aug24,QIR,2024,8,China,DEL,TIANFENG SEC A(HK-C),2024-08-30,,601162.SS
Aug24,QIR,2024,8,China,DEL,WALVAX BIOTECH A (HK-C),2024-08-30,,300142.SZ
Aug24,QIR,2024,8,China,DEL,WUCHAN ZHONGDA A (HK-C),2024-08-30,,002722.SZ
Aug24,QIR,2024,8,China,DEL,XIAMEN FARATRONI A(HK-C),2024-08-30,,600563.SS
Aug24,QIR,2024,8,China,DEL,YONGXING SPECIAL A(HK-C),2024-08-30,,002756.SZ
Aug24,QIR,2024,8,China,DEL,YUNDA HOLDING A (HK-C),2024-08-30,,002120.SZ
Aug24,QIR,2024,8,China,DEL,YUNNAN BOTANEE A (HK-C),2024-08-30,,300957.SZ
Aug24,QIR,2024,8,HongKong,DEL,SWIRE PROPERTIES,2024-08-30,,1972.HK
Aug24,QIR,2024,8,India,ADD,DIXON TECHNOLOGIES INDIA,2024-08-30,,DIXON
Aug24,QIR,2024,8,India,ADD,OIL INDIA,2024-08-30,,OIL.BO
Aug24,QIR,2024,8,India,ADD,ORACLE FINL SVCS SOFTW,2024-08-30,,
Aug24,QIR,2024,8,India,ADD,PRESTIGE ESTATES PROJECT,2024-08-30,,PRESTIGE
Aug24,QIR,2024,8,India,ADD,RAIL VIKAS NIGAM,2024-08-30,,RVNL.NS
Aug24,QIR,2024,8,India,ADD,VODAFONE IDEA,2024-08-30,,IDEA.NS
Aug24,QIR,2024,8,India,ADD,ZYDUS LIFESCIENCES,2024-08-30,,ZYDUSLIFE
Aug24,QIR,2024,8,India,DEL,BANDHAN BANK,2024-08-30,,BANDHANBNK.BO
Aug24,QIR,2024,8,Indonesia,DEL,ANEKA TAMBANG,2024-08-30,,
Aug24,QIR,2024,8,Japan,ADD,KOKUSAI ELECTRIC,2024-08-30,,6525.T
